Dialogue_ID,Utterance,true_emotion,Predicted_Emotion,Second_Predicted_Emotion,window_size
255,Yes. Absolutely. A quality.,neutral,surprise,neutral,0
255,"Oh, oh, a quality, good, because I was worried you guys were gonna be vague about this.",neutral,fear,surprise,0
255,"Hello? Hello? Oh! Rachel, it's Paolo calling from Rome.",joy,anger,surprise,0
255,Oh my God! Calling from Rome!,surprise,surprise,surprise,0
255,So he's calling from Rome. I could do that. Just gotta go to Rome.,neutral,joy,neutral,0
255,"Monica, your dad just beeped in, but can you make it quick? Talking to Rome.  I'm talking to Rome.",joy,joy,joy,0
255,"Hey dad, what's up?  Oh God. Ross, it's Nana.",sadness,joy,surprise,0
256,"So um, so what's up, you came to see me yesterday.",joy,sadness,sadness,0
256,"Oh, yeah, um, alright, I kinda need a divorce.",neutral,sadness,neutral,0
257,"Oh, yeah, yeah, sure. We live in the building by the uh sidewalk.",neutral,joy,neutral,0
257,You know it?,surprise,neutral,neutral,0
257,"Hey, look, since we're neighbors and all, what do you say we uh, get together for a drink?",neutral,anger,disgust,0
257,"Oh, sure, they love us over there.",neutral,anger,surprise,0
257,Ben! Ben! Ben!,joy,neutral,neutral,0
258,How about Joey... Pepponi?,neutral,neutral,disgust,0
258,"No, still too ethnic. My agent thinks I should have a name that's more neutral.",neutral,surprise,surprise,0
258,Joey... Switzerland?,neutral,neutral,neutral,0
258,"Plus, y'know, I think it should be Joe.",neutral,sadness,neutral,0
258,"Y'know, Joey makes me sound like I'm, I dunno, this big.",neutral,anger,neutral,0
258,Which I'm not.,neutral,surprise,surprise,0
258,Joe...Joe...Joe...Stalin?,neutral,surprise,surprise,0
258,Stalin...Stalin...do I know that name? It sounds familiar.,neutral,surprise,neutral,0
258,"Well, it does not ring a bell with me...",neutral,surprise,neutral,0
258,"Joe Stalin. Y'know, that's pretty good.",joy,anger,neutral,0
258,Might wanna try Joseph.,neutral,surprise,surprise,0
258,Joseph Stalin. I think you'd remember that!,joy,surprise,surprise,0
258,"Oh yes! Bye Bye Birdie, starring Joseph Stalin. Joseph Stalin is the Fiddler on the Roof.",joy,neutral,neutral,0
259,Are you kidding?,surprise,surprise,neutral,0
259,"Okay, look.",neutral,surprise,neutral,0
259,I-I studied evolution.,joy,joy,neutral,0
259,"Remember, evolution?",joy,joy,surprise,0
259,Monkey into man?,anger,anger,neutral,0
259,"Plus, I’m a doctor, and I had a monkey.",neutral,anger,anger,0
259,I’m Doctor Monkey!,anger,anger,anger,0
259,I’m not arguing with that.,neutral,anger,disgust,0
259,"All right, I’ve heard enough. I’ve made my decision.",neutral,anger,disgust,0
259,You are both idiots.,disgust,anger,anger,0
259,"The joke is not funny, and it’s offensive to women, and doctors, and monkeys!",disgust,anger,disgust,0
259,"You shouldn’t be arguing over who gets credit, you should be arguing over who gets blamed for inflicting this horrible joke upon the world!",anger,anger,surprise,0
259,Now let it go!,anger,anger,fear,0
259,The joke sucks!,anger,anger,surprise,0
259,It’s your joke.,neutral,surprise,neutral,0
259,Is not.,anger,fear,fear,0
260,"Hey everybody, Rachel was so good today. She didn't gossip at all.",joy,joy,surprise,0
260,I didn’t!,joy,joy,neutral,0
260,"Even when I found out…umm, all right, well let's just say I found something out something about someone and let's just say she's gonna keep it.",neutral,surprise,anger,0
260,"Hey, Pheebs! Check-check this out.",joy,anger,joy,0
260,"Ooh, you nailed the Old Lady!",surprise,surprise,surprise,0
260,"Yeah listen so, I thought I was getting better, so on my way home today I stopped by this guitar store and",neutral,anger,joy,0
260,"Did you, did you",anger,anger,anger,0
260,No.,neutral,joy,joy,0
260,Give me your hands.  Strings. Gimme it!  Pick. Do you want to learn to play guitar?,anger,surprise,surprise,0
260,Yes!,joy,surprise,surprise,0
260,Then don't touch one!!,anger,joy,neutral,0
261,Really? You'd-you'd do that for me?!,surprise,surprise,neutral,0
261,Yeah!,joy,surprise,surprise,0
261,Thanks!,joy,surprise,surprise,0
261,"All right, we'll start off slow. The only thing you have to do tonight is come up with the name of your main character.",neutral,joy,joy,0
261,Done!,joy,joy,joy,0
261,And it can't be Joey.,neutral,neutral,neutral,0
261,It's not.,neutral,joy,joy,0
261,Or Joseph.,neutral,sadness,neutral,0
261,Oh.,neutral,surprise,neutral,0
262,Hi!,neutral,joy,joy,0
262,"Hi! Hey, Pete you’re back! Hey, check this out.",joy,neutral,neutral,0
262,Wow! Skates!,joy,neutral,joy,0
262,Wow! You’re a lot sturdier that Chandler. He crumpled like a piece of paper. So how was you’re trip?,surprise,neutral,neutral,0
262,Well...,neutral,neutral,neutral,0
262,"Oh, what’d ya bring me?!",joy,neutral,neutral,0
262,"Awww, hotel toiletries from Japan.",joy,anger,joy,0
262,"Oh, these are gonna go in my permanent collection.",joy,joy,neutral,0
262,You want some coffee?,neutral,surprise,joy,0
262,"Yeah, sure, that’d be great.",neutral,surprise,surprise,0
262,Regular or decaf?,neutral,joy,neutral,0
262,"Ah, which ever is closest.",neutral,joy,joy,0
262,Okay.,neutral,surprise,surprise,0
262,So ask me what I did today.,neutral,joy,surprise,0
262,So what did you do today Pete?,neutral,neutral,neutral,0
262,I bought a restaurant and I would like you to be the head chef.,joy,joy,surprise,0
262,What?! Oh.,surprise,joy,joy,0
263,Hi.,neutral,surprise,surprise,0
263,Hey.,neutral,neutral,neutral,0
263,Where've you been?,neutral,neutral,surprise,0
263,At the vet.,neutral,disgust,disgust,0
263,"She's not gonna make you wear one of those big plastic cones, is she?",fear,anger,surprise,0
263,She says Marcel's humping thing's not a phase. Apparently he's reached sexual maturity.,sadness,fear,fear,0
263,Hey! He beat ya.,joy,fear,neutral,0
263,"She says as time goes on, he's gonna start getting agressive and violent.",sadness,sadness,sadness,0
263,So what does this mean?,neutral,neutral,neutral,0
263,I'm gonna have to give him up.,sadness,neutral,neutral,0
264,Aww man! I can’t believe I locked myself out again!,anger,surprise,surprise,0
264,Hang on buddy!,anger,surprise,joy,0
264,Oh my God! What happened here? Did you do all this?,surprise,sadness,sadness,0
264,I sure did.,neutral,surprise,neutral,0
265,"But we haven't seen each other since then. Well I land in China, guess who's in charge of the dig.",surprise,joy,surprise,0
265,"Julie! Julie, isn't that great? I mean, isn't that just kick- you-in-the-crotch, spit-on-your-neck fantastic?",joy,anger,surprise,0
266,May I come in?,neutral,fear,neutral,0
266,"Uh, yeah, if you want too.",neutral,sadness,fear,0
266,Do,neutral,anger,anger,0
266,"Yeah, sure?",neutral,surprise,anger,0
266,So do I.,neutral,surprise,anger,0
266,"Okay Rach, before anything happens  I just want to lay down a couple of ground rules.",neutral,anger,surprise,0
266,This is just about tonight.,neutral,surprise,surprise,0
266,"I don't to go through with this if it's going to raise the question of ""Us.""",neutral,surprise,surprise,0
266,I just want this to be  about what it is!,joy,anger,disgust,0
266,"And um, what-what is that Ross?",neutral,anger,disgust,0
266,The physical act of love.,joy,anger,surprise,0
266,What?! Are you crazy?,surprise,neutral,neutral,0
266,Oh so-so you weren't trying to entice me just now with your-your nakedness?,surprise,neutral,neutral,0
266,"Oh God, you saw me?! Oh!",surprise,neutral,anger,0
266,You weren't trying to entice me with your nakedness.,joy,neutral,surprise,0
266,"Noo!! No! You thought, you actually thought I wanted to have sex with you?!",anger,neutral,neutral,0
266,No! No!  No!  No-no-no-no.,joy,neutral,neutral,0
267,Ah Joey.,neutral,joy,joy,0
267,Joey Tribbiani.,neutral,joy,joy,0
267,"Listen Joey, I got a problem, I just got a call from my dance captain, he's having a relationship crisis and can't get out of Long Island.",neutral,neutral,neutral,0
267,"So, does that mean the audition is off?",sadness,neutral,joy,0
267,"Listen Joey, seeing as you've got the most experience, I want you to take these dancers and show them the combination.",neutral,neutral,joy,0
267,What?!,surprise,sadness,fear,0
267,"Aw come on Joey, it's easy.",neutral,surprise,surprise,0
267,"Y'know, it's hand, hand, head, head,  up, pas de bouree, pas de bouree, big turn here, grand sissone, sissone, sissone, slide back, step, step, step, and jazz hands!",neutral,anger,neutral,0
267,"It's ah, step-ity, step and jazz hands.",sadness,surprise,surprise,0
267,Have fun.,neutral,joy,joy,0
267,Bye.,neutral,joy,joy,0
268,Wow! Fortunately she has a,surprise,anger,anger,0
268,"Oh, I so can't believe this! My uterus is an inhospitable environment? I was trying so hard to be a good hostess!",surprise,neutral,neutral,0
268,"Oh, I can't believe my sperm have low motility because, let me tell you, when I was growing up they sure seem to be in a hurry to get places!",surprise,neutral,neutral,0
268,Hi there.,neutral,neutral,neutral,0
268,Hi.,neutral,surprise,joy,0
268,Hi.,neutral,sadness,surprise,0
268,I'm sorry there wasn't better news from your test last week but I wanted to talk to you about your options.,neutral,surprise,surprise,0
268,Ok.,neutral,joy,neutral,0
268,"Above all, even though your chances of conceiving through natural means aren't great, you never know!",neutral,joy,neutral,0
268,"So, keep having sex on a regular basis.",neutral,neutral,neutral,0
268,"Oh, DAMN IT!",anger,neutral,sadness,0
268,"Don't worry, after a while he'll tune it out.",neutral,neutral,neutral,0
268,"Ok, given your situation, the options with the greatest chances for success would be surrogacy, or insemination using a sperm donor.",neutral,joy,neutral,0
268,Ok.,neutral,anger,neutral,0
269,"Well, y'know, monogamy can be a, uh, tricky concept. I mean, anthropologically speaking-",neutral,neutral,neutral,0
269,"Fine. Fine, alright, now you'll never know.",anger,anger,anger,0
269,"We're kidding. C'mon, tell us!",joy,joy,joy,0
269,Yeah! C'mon!,joy,joy,joy,0
269,"Alright. There's a theory, put forth by Richard Leakey-",neutral,neutral,neutral,0
270,"Hi, is uh, is Carol here?",neutral,neutral,neutral,0
270,"No, she's at a faculty meeting.",neutral,neutral,neutral,0
270,"Oh, I uh, just came by to pick up my skull. Well, not mine, but...",neutral,surprise,surprise,0
270,Come in.,neutral,neutral,neutral,0
270,"Thanks. Yeah, Carol borrowed it for a class, and I have to get it back to the museum.",neutral,neutral,neutral,0
270,What's it look like?,neutral,neutral,neutral,0
270,Kinda like a big face without skin.,neutral,neutral,disgust,0
270,"Yes, I'm familiar with the concept. We can just look for it.",neutral,disgust,neutral,0
270,"Ok.  Wow, you guys sure have a lot of books about bein' a lesbian.",surprise,surprise,surprise,0
270,"Well, you know, you have to take a course. Otherwise, they don't let you do it.",neutral,disgust,neutral,0
270,"Hey, hey, Yertle the Turtle. A classic.",joy,joy,joy,0
270,"Actually, I'm reading it to the baby.",neutral,surprise,neutral,0
270,"The uh, the baby that hasn't been born yet? Wouldn't that mean you're... crazy?",surprise,surprise,surprise,0
270,"What, you don't think they can hear sounds in there?",joy,surprise,surprise,0
270,"You're not serious, I mean, you really... you really talk to it?",surprise,surprise,surprise,0
271,I have no idea what you just said.,neutral,surprise,neutral,0
271,Put Joey on the phone.,neutral,neutral,neutral,0
271,What's up man?,neutral,anger,neutral,0
271,I'm trppd... in an ATM vstbl... wth,fear,fear,fear,0
271,"Oh my God! He's trapped in an ATM vestibule with Jill Goodacre!  Chandler, listen.",surprise,surprise,surprise,0
271,"Yeah, like that thought never entered my mind.",neutral,surprise,surprise,0
272,and that was all before 10 o’clock.,neutral,neutral,surprise,0
272,The caterer rang and said it was going to be Chicken Kiev instead of Chicken Tarragon.,neutral,surprise,surprise,0
272,And then the florist phoned to say there aren’t any tulips.,neutral,sadness,sadness,0
272,"Oh, and the chilliest has carpel-tunel syndrome.",neutral,surprise,surprise,0
272,"Whoa-whoa-whoa! Emily,  honey, okay?",surprise,no valid emotion found,surprise,0
272,"Well, up yours too!",anger,anger,anger,0
273,Where’s Chandler?,neutral,surprise,surprise,0
273,"Ah, he can’t make it, he said he had to his...  Whoa-oh!",surprise,neutral,surprise,0
273,Joey? Joey Tribbiani?,neutral,surprise,surprise,0
273,Joey I can see you okay? You’re hiding behind the coats.,neutral,surprise,surprise,0
274,"Okay listen, just give me anything I can make two of.",neutral,anger,anger,0
274,"Well, if you don’t have anything to copy, why are you going down there?",neutral,anger,disgust,0
274,"Yeah, are you just going down there to gawk at that hot girl with the belly button ring again?",anger,joy,joy,0
274,Yeah! You wanna come?,joy,joy,joy,0
274,Yeah!,joy,neutral,anger,0
275,Fine.,neutral,neutral,neutral,0
275,Fine.,neutral,neutral,neutral,0
275,Fine.,neutral,anger,neutral,0
275,All right. We're gonna go.  It's not for another six hours. We're gonna go then.,neutral,neutral,anger,0
276,Hey.,neutral,neutral,neutral,0
277,What’s the matter?,sadness,sadness,neutral,0
278,Someone on the subway licked my neck! Licked my neck!!,disgust,disgust,neutral,0
278,Oh Willie’s still alive!,surprise,sadness,joy,0
278,What are you guys doing?,neutral,joy,neutral,0
278,"Oh, my mom called, they’re gonna run our engagement announcement in the local paper, so we’re looking for a good picture of us.",joy,joy,joy,0
278,"Oooh, I’m afraid that does not exist.",neutral,joy,joy,0
278,"That’s not true, there are great pictures of us!",surprise,neutral,neutral,0
278,"No, there are great pictures of you standing next to a guy who’s going like this",neutral,anger,surprise,0
278,Oh my God! That’s the creep that you’re with at the,surprise,disgust,disgust,0
278,"I don’t know what it is, I just can’t take a good picture.",sadness,anger,surprise,0
278,"Oh, here’s a great one.",joy,joy,neutral,0
278,"Yeah, I’m not in that.",neutral,joy,joy,0
278,"I know, but look at me: all tan.",joy,surprise,fear,0
278,"Hey, why don’t you guys go get portraits done by a professional photographer.",neutral,anger,joy,0
278,That’s a good idea! I bet they have one of those wind machines! Y’know,joy,anger,neutral,0
